Date,Q
18/03/68,283.033
19/03/68,254.388
20/03/68,233.291
21/03/68,213.571
22/03/68,195.143
23/03/68,182.036
24/03/68,205.462
25/03/68,214.047
26/03/68,209.032
27/03/68,209.032
28/03/68,182.342
29/03/68,161.984
30/03/68,150.644
31/03/68,143.478
1/04/68,136.576
2/04/68,126.817
3/04/68,117.426
4/04/68,114.412
5/04/68,117.426
6/04/68,111.744
7/04/68,100.373
8/04/68,97.699
9/04/68,95.1337
10/04/68,87.7608
11/04/68,85.3145
12/04/68,134.932
13/04/68,499.035
14/04/68,380.12
15/04/68,206.584
16/04/68,158.335
17/04/68,140.092
18/04/68,126.817
19/04/68,117.426
20/04/68,114.412
21/04/68,134.353
22/04/68,143.742
23/04/68,123.801
24/04/68,117.426
25/04/68,266.781
26/04/68,383.282
27/04/68,315.095
28/04/68,337.127
29/04/68,413.355
30/04/68,352.954
1/05/68,254.915
2/05/68,218.586
3/05/68,195.16
4/05/68,177.973
5/05/68,161.984
6/05/68,158.081
7/05/68,150.914
8/05/68,167.482
9/05/68,380.29
10/05/68,427.074
11/05/68,294.678
12/05/68,473.178
13/05/68,562.904
14/05/68,454.699
15/05/68,413.355
16/05/68,389.963
17/05/68,347.888
18/05/68,300.968
19/05/68,276.93
20/05/68,259.743
21/05/68,402.322
22/05/68,489.804
23/05/68,384.404
24/05/68,320.195
25/05/68,283.033
26/05/68,254.388
27/05/68,238.289
28/05/68,223.261
29/05/68,208.743
30/05/68,199.529
31/05/68,186.405
1/06/68,173.74
2/06/68,165.772
3/06/68,158.081
4/06/68,154.294
5/06/68,150.644
6/06/68,143.478
7/06/68,139.963
8/06/68,136.576
9/06/68,133.192
10/06/68,129.933
11/06/68,123.558
12/06/68,120.442
13/06/68,117.426
14/06/68,114.412
15/06/68,114.412
16/06/68,111.513
17/06/68,105.83
18/06/68,103.045
19/06/68,103.045
20/06/68,103.045
21/06/68,100.377
22/06/68,95.1422
23/06/68,90.1221
24/06/68,85.306
25/06/68,80.6905
26/06/68,78.4312
27/06/68,78.4312
28/06/68,76.2654
29/06/68,76.2654
30/06/68,78.4312
1/07/68,76.2654
2/07/68,74.0996
3/07/68,74.0996
4/07/68,78.5264
5/07/68,80.6922
6/07/68,76.2654
7/07/68,74.0996
8/07/68,72.0273
9/07/68,69.9533
10/07/68,69.9533
11/07/68,67.9711
12/07/68,65.9889
13/07/68,65.9889
14/07/68,65.9889
15/07/68,67.9711
16/07/68,92.1825
17/07/68,111.513
18/07/68,95.7848
19/07/68,93.0002
20/07/68,95.3598
21/07/68,83.0535
22/07/68,78.4312
23/07/68,78.4312
24/07/68,76.2654
25/07/68,72.0273
26/07/68,67.9711
27/07/68,65.9889
28/07/68,65.9889
29/07/68,64.09
30/07/68,62.1911
31/07/68,59.5544
1/08/68,56.916
2/08/68,56.916
3/08/68,56.916
4/08/68,56.916
5/08/68,56.916
6/08/68,56.916
7/08/68,56.916
8/08/68,59.5544
9/08/68,59.5544
10/08/68,56.916
11/08/68,54.4561
12/08/68,51.9945
13/08/68,51.9945
14/08/68,49.7148
15/08/68,47.4368
16/08/68,45.3288
17/08/68,43.2208
18/08/68,43.2208
19/08/68,43.2208
20/08/68,43.2208
21/08/68,41.2726
22/08/68,39.3244
23/08/68,39.3244
24/08/68,39.3244
25/08/68,37.5258
26/08/68,35.7289
27/08/68,35.7289
28/08/68,34.0799
29/08/68,32.4326
30/08/68,32.4326
31/08/68,30.906
1/09/68,29.3811
2/09/68,29.3811
3/09/68,30.906
4/09/68,32.4326
5/09/68,28.3169
6/09/68,24.2012
7/09/68,28.3169
8/09/68,28.3169
9/09/68,22.0371
10/09/68,19.8713
11/09/68,19.8713
12/09/68,19.8713
13/09/68,18.0676
14/09/68,16.2637
15/09/68,16.2637
16/09/68,16.2637
17/09/68,16.2637
18/09/68,16.2637
19/09/68,14.7653
20/09/68,13.267
21/09/68,13.267
22/09/68,12.0329
23/09/68,10.7991
24/09/68,10.7991
25/09/68,9.77364
26/09/68,8.7482
27/09/68,8.7482
28/09/68,7.90449
29/09/68,7.06095
30/09/68,7.06095
1/10/68,7.06095
2/10/68,7.06095
3/10/68,7.06095
4/10/68,6.36922
5/10/68,5.67749
6/10/68,5.67749
7/10/68,5.11224
8/10/68,4.54716
9/10/68,4.08595
10/10/68,3.62491
11/10/68,3.62491
12/10/68,2.91108
13/10/68,2.19725
14/10/68,2.19725
15/10/68,1.7561
16/10/68,1.31507
17/10/68,1.04718
18/10/68,0.779297
19/10/68,1.04718
20/10/68,0.886057
21/10/68,0.304572
22/10/68,0.118344
23/10/68,0.0828733
24/10/68,0.0786335
25/10/68,0.0750805
26/10/68,0.0723112
27/10/68,0.0693447
28/10/68,0.0661827
29/10/68,0.0630921
30/10/68,0.059789
31/10/68,0.0568378
1/11/68,0.0545105
2/11/68,0.052088
3/11/68,0.0497573
4/11/68,0.0476731
5/11/68,0.0448545
6/11/68,0.0424048
7/11/68,0.040528
8/11/68,0.0383299
9/11/68,0.0361233
10/11/68,0.0341309
11/11/68,0.0321861
12/11/68,0.0300849
13/11/68,0.0282166
14/11/68,0.0266441
15/11/68,0.0252365
16/11/68,0.0227086
17/11/68,0.0208539
18/11/68,0.0194123
19/11/68,0.0173383
20/11/68,0.015011
21/11/68,0.013345
22/11/68,0.011696
23/11/68,0.009758
24/11/68,0.00765
25/11/68,0.00578
26/11/68,0.002822
27/11/68,55.2007
28/11/68,44.8953
29/11/68,46.3216
30/11/68,27.8001
1/12/68,16.5692
2/12/68,11.0075
3/12/68,7.90449
4/12/68,5.80397
5/12/68,4.08595
6/12/68,2.20201
7/12/68,0.431936
8/12/68,0.0836468
9/12/68,0.0799663
10/12/68,0.0753712
11/12/68,0.0707761
12/12/68,0.0670956
13/12/68,0.0643416
14/12/68,0.0597465
15/12/68,0.0560677
16/12/68,0.053312
17/12/68,0.0496383
18/12/68,0.0468775
19/12/68,0.0441167
20/12/68,0.0413576
21/12/68,0.0386036
22/12/68,0.0358479
23/12/68,0.0330871
24/12/68,0.030328
25/12/68,0.0294083
26/12/68,0.0294083
27/12/68,0.753457
28/12/68,1.66092
29/12/68,17.9962
30/12/68,34.0799
31/12/68,28.3169
1/01/69,24.2012
2/01/69,22.0371
3/01/69,26.1528
4/01/69,44.6743
5/01/69,82.1338
6/01/69,138.003
7/01/69,78.8137
8/01/69,76.4541
9/01/69,72.573
10/01/69,52.7051
11/01/69,37.8267
12/01/69,28.3169
13/01/69,22.0371
14/01/69,16.5692
15/01/69,16.5692
16/01/69,16.5692
17/01/69,11.0075
18/01/69,14.3099
19/01/69,33.6532
20/01/69,39.9347
21/01/69,44.0895
22/01/69,3038.07
23/01/69,5706.9
24/01/69,2635.17
25/01/69,1610.05
26/01/69,1296.61
27/01/69,706.775
28/01/69,1764.94
29/01/69,5779.83
30/01/69,1579.84
31/01/69,717.162
1/02/69,473.977
2/02/69,341.581
3/02/69,266.934
4/02/69,214.047
5/02/69,174.641
6/02/69,147.128
7/02/69,130.201
8/02/69,126.817
9/02/69,123.801
10/02/69,106.055
11/02/69,92.6874
12/02/69,85.3145
13/02/69,78.5264
14/02/69,80.1873
15/02/69,186.983
16/02/69,168.433
17/02/69,752.335
18/02/69,458.422
19/02/69,255.816
20/02/69,200.447
21/02/69,239.292
22/02/69,341.581
23/02/69,405.79
24/02/69,454.699
25/02/69,639.098
26/02/69,1074.65
27/02/69,813.858
28/02/69,458.983
1/03/69,341.581
2/03/69,283.033
3/03/69,243.168
4/03/69,1556.21
5/03/69,2854.64
6/03/69,1315.24
7/03/69,830.263
8/03/69,629.578
9/03/69,566.134
10/03/69,458.983
11/03/69,354.382
12/03/69,295.834
13/03/69,259.743
14/03/69,248.846
15/03/69,243.474
16/03/69,238.289
17/03/69,233.104
18/03/69,218.586
19/03/69,199.529
20/03/69,182.342
21/03/69,154.819
22/03/69,136.576
23/03/69,136.576
24/03/69,181.509
25/03/69,341.785
26/03/69,1062.96
27/03/69,574.124
28/03/69,526.167
29/03/69,449.582
30/03/69,354.382
31/03/69,313.582
1/04/69,277.491
2/04/69,229.126
3/04/69,190.944
4/04/69,173.74
5/04/69,161.984
6/04/69,166.056
7/04/69,166.056
8/04/69,147.128
9/04/69,136.576
10/04/69,133.192
11/04/69,126.817
12/04/69,117.426
13/04/69,114.412
14/04/69,108.729
15/04/69,100.373
16/04/69,97.699
17/04/69,92.6874
18/04/69,85.3145
19/04/69,82.9549
20/04/69,80.6922
21/04/69,76.2654
22/04/69,74.0996
23/04/69,72.0273
24/04/69,69.9533
25/04/69,66.0722
26/04/69,62.1911
27/04/69,62.1911
28/04/69,59.5544
29/04/69,56.916
30/04/69,56.916
1/05/69,56.916
2/05/69,56.916
3/05/69,56.916
4/05/69,56.916
5/05/69,56.916
6/05/69,56.916
7/05/69,56.916
8/05/69,56.916
9/05/69,54.4561
10/05/69,49.7148
11/05/69,47.4368
12/05/69,45.3288
13/05/69,43.2208
14/05/69,43.2208
15/05/69,43.2208
16/05/69,43.2208
17/05/69,43.2208
18/05/69,43.2208
19/05/69,43.2208
20/05/69,43.2208
21/05/69,43.2208
22/05/69,43.2208
23/05/69,43.2208
24/05/69,43.2208
25/05/69,43.2208
26/05/69,41.2726
27/05/69,37.5258
28/05/69,35.7289
29/05/69,35.7289
30/05/69,35.7289
31/05/69,34.0799
1/06/69,32.4326
2/06/69,32.4326
3/06/69,32.4326
4/06/69,32.4326
5/06/69,32.4326
6/06/69,32.4326
7/06/69,32.4326
8/06/69,32.4326
9/06/69,32.4326
10/06/69,32.4326
11/06/69,32.4326
12/06/69,28.3169
13/06/69,24.2012
14/06/69,24.2012
15/06/69,22.0371
16/06/69,19.8713
17/06/69,19.8713
18/06/69,19.8713
19/06/69,27.8001
20/06/69,61.7015
21/06/69,74.9326
22/06/69,52.7051
23/06/69,39.474
24/06/69,34.0799
25/06/69,28.3169
26/06/69,24.2012
27/06/69,24.2012
28/06/69,24.2012
29/06/69,24.2012
30/06/69,24.2012
1/07/69,29.9642
2/07/69,46.3216
3/07/69,52.1764
4/07/69,41.582
5/07/69,34.0799
6/07/69,28.3169
7/07/69,24.2012
8/07/69,24.2012
9/07/69,24.2012
10/07/69,22.0371
11/07/69,19.8713
12/07/69,19.8713
13/07/69,26.1528
14/07/69,28.3169
15/07/69,28.3169
16/07/69,28.3169
17/07/69,22.0371
18/07/69,19.8713
19/07/69,19.8713
20/07/69,19.8713
21/07/69,19.8713
22/07/69,19.8713
23/07/69,19.8713
24/07/69,16.5692
25/07/69,13.267
26/07/69,13.267
27/07/69,11.0075
28/07/69,8.7482
29/07/69,8.7482
30/07/69,8.7482
31/07/69,8.7482
1/08/69,8.7482
2/08/69,8.7482
3/08/69,8.7482
4/08/69,8.7482
5/08/69,8.7482
6/08/69,7.90449
7/08/69,7.06095
8/08/69,7.06095
9/08/69,7.06095
10/08/69,7.06095
11/08/69,7.06095
12/08/69,7.06095
13/08/69,7.06095
14/08/69,7.06095
15/08/69,7.06095
16/08/69,7.06095
17/08/69,7.06095
18/08/69,7.06095
19/08/69,5.80397
20/08/69,4.54716
21/08/69,4.54716
22/08/69,4.54716
23/08/69,4.54716
24/08/69,4.08595
25/08/69,2.46993
26/08/69,1.31507
27/08/69,1.31507
28/08/69,1.31507
29/08/69,1.31507
30/08/69,1.31507
31/08/69,1.02855
1/09/69,0.779297
2/09/69,0.779297
3/09/69,0.779297
4/09/69,0.779297
5/09/69,0.779297
6/09/69,0.779297
7/09/69,0.779297
8/09/69,2.56275
9/09/69,4.34639
10/09/69,2.97993
11/09/69,1.39913
12/09/69,0.961163
13/09/69,0.563295
14/09/69,0.295001
15/09/69,0.168716
16/09/69,0.110986
17/09/69,0.0837352
18/09/69,0.0789565
19/09/69,0.0735301
20/09/69,0.0685066
21/09/69,0.0642175
22/09/69,0.0608957
23/09/69,0.0575161
24/09/69,0.0547281
25/09/69,0.0526337
26/09/69,0.0500956
27/09/69,0.0476782
28/09/69,0.0448545
29/09/69,0.0421957
30/09/69,0.0399823
1/10/69,0.0375547
2/10/69,0.0367676
3/10/69,0.0367676
4/10/69,0.0367676
5/10/69,0.0330871
6/10/69,0.0294083
7/10/69,0.0294083
8/10/69,0.0294083
9/10/69,0.0294083
10/10/69,0.0248132
11/10/69,0.0202198
12/10/69,0.0202198
13/10/69,0.0202198
14/10/69,0.0202198
15/10/69,0.014705
16/10/69,0.008381
17/10/69,0.006766
18/10/69,0.005151
19/10/69,0.003519
20/10/69,0.001904
21/10/69,0.0010098
22/10/69,0.0004607
23/10/69,0
24/10/69,0
25/10/69,0
26/10/69,0
27/10/69,0
28/10/69,0
29/10/69,0
30/10/69,0
31/10/69,0
1/11/69,0
2/11/69,0
3/11/69,0
4/11/69,0
5/11/69,0
6/11/69,0
7/11/69,0
8/11/69,0
9/11/69,0
10/11/69,0
11/11/69,0
12/11/69,0
13/11/69,0
14/11/69,0
15/11/69,0
16/11/69,0
17/11/69,0
18/11/69,0
19/11/69,0
20/11/69,0
21/11/69,0
22/11/69,0
23/11/69,0
24/11/69,0
25/11/69,0
26/11/69,0
27/11/69,0
28/11/69,0
29/11/69,0
30/11/69,0
1/12/69,0
2/12/69,0
3/12/69,0
4/12/69,0
5/12/69,0
6/12/69,0
7/12/69,0
8/12/69,0
9/12/69,0
10/12/69,0
11/12/69,0
12/12/69,0
13/12/69,0
14/12/69,0
15/12/69,0
16/12/69,0
17/12/69,0
18/12/69,0
19/12/69,0
20/12/69,0
21/12/69,91.8918
22/12/69,2.93165
23/12/69,83.6825
24/12/69,38.3945
25/12/69,16.5692
26/12/69,89.4217
27/12/69,943.245
28/12/69,2211.36
29/12/69,655.129
30/12/69,898.484
31/12/69,712.997
1/01/70,352.444
2/01/70,251.94
3/01/70,269.433
4/01/70,168.625
5/01/70,118.118
6/01/70,100.373
7/01/70,106.055
8/01/70,106.055
9/01/70,90.3261
10/01/70,78.5264
11/01/70,68.1462
12/01/70,59.5544
13/01/70,52.1764
14/01/70,45.3288
15/01/70,39.474
16/01/70,39.474
17/01/70,39.474
18/01/70,34.0799
19/01/70,28.3169
20/01/70,22.0371
21/01/70,19.8713
22/01/70,83.8253
23/01/70,146.129
24/01/70,396.491
25/01/70,331.143
26/01/70,193.698
27/01/70,134.353
28/01/70,101.043
29/01/70,80.8877
30/01/70,72.0273
31/01/70,69.9533
1/02/70,72.0273
2/02/70,158.768
3/02/70,412.284
4/02/70,536.452
5/02/70,581.162
6/02/70,408.765
7/02/70,283.033
8/02/70,283.033
9/02/70,338.929
10/02/70,3979.87
11/02/70,3885.35
12/02/70,3305.82
13/02/70,1667.09
14/02/70,960.177
15/02/70,658.444
16/02/70,497.369
17/02/70,421.141
18/02/70,390.405
19/02/70,347.038
20/02/70,274.72
21/02/70,196.367
22/02/70,154.819
23/02/70,130.201
24/02/70,117.426
25/02/70,134.353
26/02/70,143.742
27/02/70,126.817
28/02/70,137.367
1/03/70,209.797
2/03/70,249.203
3/03/70,599.811
4/03/70,1378.02
5/03/70,973.301
6/03/70,652.817
7/03/70,474.351
8/03/70,376.38
9/03/70,314.092
10/03/70,255.816
11/03/70,209.032
12/03/70,182.342
13/03/70,154.819
14/03/70,158.891
15/03/70,563.873
16/03/70,8727.63
17/03/70,3613.86
18/03/70,4687.24
19/03/70,12771.9
20/03/70,5529.93
21/03/70,3793.21
22/03/70,2254.2
23/03/70,1241.92
24/03/70,938.094
25/03/70,727.056
26/03/70,590.563
27/03/70,588.846
28/03/70,1054.09
29/03/70,590.563
30/03/70,482.375
31/03/70,384.404
1/04/70,320.195
2/04/70,277.491
3/04/70,238.646
4/04/70,209.032
5/04/70,182.342
6/04/70,154.819
7/04/70,136.576
8/04/70,126.817
9/04/70,111.744
10/04/70,100.373
11/04/70,97.699
12/04/70,92.6874
13/04/70,95.3598
14/04/70,140.432
15/04/70,144.458
16/04/70,1097.98
17/04/70,584.528
18/04/70,320.195
19/04/70,261.919
20/04/70,209.032
21/04/70,182.342
22/04/70,154.819
23/04/70,136.576
24/04/70,126.817
25/04/70,117.426
26/04/70,108.729
27/04/70,100.373
28/04/70,97.699
29/04/70,92.6874
30/04/70,85.3145
1/05/70,82.9549
2/05/70,82.9549
3/05/70,78.5264
4/05/70,74.0996
5/05/70,72.0273
6/05/70,69.9533
7/05/70,69.9533
8/05/70,66.0722
9/05/70,59.5544
10/05/70,56.916
11/05/70,56.916
12/05/70,56.916
13/05/70,56.916
14/05/70,56.916
15/05/70,50.0684
16/05/70,43.2208
17/05/70,43.2208
18/05/70,43.2208
19/05/70,43.2208
20/05/70,43.2208
21/05/70,43.2208
22/05/70,43.2208
23/05/70,43.2208
24/05/70,43.2208
25/05/70,39.474
26/05/70,35.7289
27/05/70,35.7289
28/05/70,35.7289
29/05/70,35.7289
30/05/70,35.7289
31/05/70,35.7289
1/06/70,35.7289
2/06/70,35.7289
3/06/70,35.7289
4/06/70,35.7289
5/06/70,34.0799
6/06/70,32.4326
7/06/70,32.4326
8/06/70,32.4326
9/06/70,32.4326
10/06/70,32.4326
11/06/70,32.4326
12/06/70,32.4326
13/06/70,32.4326
14/06/70,32.4326
15/06/70,32.4326
16/06/70,32.4326
17/06/70,32.4326
18/06/70,32.4326
19/06/70,32.4326
20/06/70,32.4326
21/06/70,30.906
22/06/70,26.7903
23/06/70,24.2012
24/06/70,22.0371
25/06/70,19.8713
26/06/70,22.0371
27/06/70,22.0371
28/06/70,22.0371
29/06/70,19.8713
30/06/70,19.8713
1/07/70,19.8713
2/07/70,19.8713
3/07/70,19.8713
4/07/70,18.4756
5/07/70,16.2897
6/07/70,16.2637
7/07/70,16.2637
8/07/70,15.1035
9/07/70,14.422
10/07/70,17.6035
11/07/70,19.8407
12/07/70,17.2873
13/07/70,13.3105
14/07/70,13.267
15/07/70,12.3112
16/07/70,11.7501
17/07/70,13.2461
18/07/70,13.267
19/07/70,11.4976
20/07/70,10.4647
21/07/70,14.359
22/07/70,15.078
23/07/70,13.2886
24/07/70,12.3112
25/07/70,10.0223
26/07/70,8.76282
27/07/70,8.7482
28/07/70,8.7482
29/07/70,8.7482
30/07/70,8.09455
31/07/70,7.07302
1/08/70,7.06095
2/08/70,7.06095
3/08/70,7.06095
4/08/70,7.06095
5/08/70,7.06095
6/08/70,6.52477
7/08/70,5.68735
8/08/70,6.20024
9/08/70,7.04905
10/08/70,9.34541
11/08/70,12.2499
12/08/70,10.0223
13/08/70,8.10917
14/08/70,7.07302
15/08/70,6.52477
16/08/70,5.24926
17/08/70,4.55515
18/08/70,4.54716
19/08/70,4.54716
20/08/70,4.54716
21/08/70,4.19033
22/08/70,3.63154
23/08/70,3.62491
24/08/70,3.62491
25/08/70,3.62491
26/08/70,3.62491
27/08/70,3.06289
28/08/70,2.20609
29/08/70,1.84977
30/08/70,1.32056
31/08/70,1.31507
1/09/70,1.10391
2/09/70,0.782612
3/09/70,0.652222
4/09/70,0.383316
5/09/70,0.266339
6/09/70,0.186456
7/09/70,0.0815813
8/09/70,0.0743937
9/09/70,0.0684556
10/09/70,0.0632485
11/09/70,0.0592433
12/09/70,0.0560677
13/09/70,0.0534072
14/09/70,0.0518347
15/09/70,0.0510561
16/09/70,0.0499545
17/09/70,0.0486404
18/09/70,0.0471988
19/09/70,0.0458847
20/09/70,0.0439569
21/09/70,2.87793
22/09/70,8.73086
23/09/70,6.09365
24/09/70,4.20716
25/09/70,3.03518
26/09/70,1.86949
27/09/70,1.11704
28/09/70,0.478108
29/09/70,0.0780283
30/09/70,0.0689571
1/10/70,0.0624954
2/10/70,0.0576538
3/10/70,0.05355
4/10/70,0.0504475
5/10/70,0.0476833
6/10/70,0.0446437
7/10/70,0.0416483
8/10/70,0.0392173
9/10/70,0.0368883
10/10/70,0.0348041
11/10/70,0.0321946
12/10/70,0.0300849
13/10/70,0.0282166
14/10/70,0.0262242
15/10/70,0.0245667
16/10/70,0.0224859
17/10/70,0.0196656
18/10/70,0.0170102
19/10/70,0.015011
20/10/70,0.013345
21/10/70,0.011696
22/10/70,0.009758
23/10/70,0.00765
24/10/70,0.005576
25/10/70,0.003247
26/10/70,0.001377
27/10/70,1.70E-05
28/10/70,0
29/10/70,0
30/10/70,0
31/10/70,0
1/11/70,0
2/11/70,0
3/11/70,0
4/11/70,0
5/11/70,0
6/11/70,0
7/11/70,0
8/11/70,0
9/11/70,0
10/11/70,0
11/11/70,0
12/11/70,0
13/11/70,0
14/11/70,0
15/11/70,0
16/11/70,0
17/11/70,0
18/11/70,0
19/11/70,0
20/11/70,0
21/11/70,0
22/11/70,0
23/11/70,0
24/11/70,0
25/11/70,0
26/11/70,0
27/11/70,14.1095
28/11/70,61.1949
29/11/70,31.7118
30/11/70,21.2109
1/12/70,14.1773
2/12/70,10.0407
3/12/70,8.10917
4/12/70,6.08753
5/12/70,4.56348
6/12/70,5.64383
7/12/70,33.5223
8/12/70,61.4074
9/12/70,61.6284
10/12/70,39.2547
11/12/70,27.6828
12/12/70,17.3825
13/12/70,11.5413
14/12/70,8.77795
15/12/70,8.09455
16/12/70,6.54483
17/12/70,5.25589
18/12/70,4.20393
19/12/70,2.70011
20/12/70,0.839018
21/12/70,0.1149
22/12/70,0.0754103
23/12/70,0.0682533
24/12/70,0.065671
25/12/70,59.1277
26/12/70,42.1855
27/12/70,79.3407
28/12/70,52.0285
29/12/70,40.868
30/12/70,55.4795
31/12/70,172.992
1/01/71,83.8712
2/01/71,59.16
3/01/71,43.0287
4/01/71,34.5423
5/01/71,29.3862
6/01/71,22.7613
7/01/71,256.207
8/01/71,187.85
9/01/71,68.2312
10/01/71,45.8405
11/01/71,34.5712
12/01/71,29.3862
13/01/71,22.6015
14/01/71,19.9019
15/01/71,17.2873
16/01/71,13.3105
17/01/71,44.8562
18/01/71,23.6963
19/01/71,17.3077
20/01/71,43.7223
21/01/71,92.2692
22/01/71,403.733
23/01/71,168.509
24/01/71,98.8856
25/01/71,68.4097
26/01/71,56.9364
27/01/71,102.126
28/01/71,125.135
29/01/71,77.6441
30/01/71,66.0552
31/01/71,106.338
1/02/71,373.813
2/02/71,266.56
3/02/71,142.586
4/02/71,99.5418
5/02/71,149.226
6/02/71,124.855
7/02/71,110.192
8/02/71,125.837
9/02/71,143.013
10/02/71,225.845
11/02/71,238.51
12/02/71,1766.3
13/02/71,1330.42
14/02/71,1027.11
15/02/71,1598.19
16/02/71,957.474
17/02/71,746.13
18/02/71,764.286
19/02/71,523.175
20/02/71,629.459
21/02/71,530.077
22/02/71,479.111
23/02/71,457.589
24/02/71,407.133
25/02/71,366.129
26/02/71,1746.07
27/02/71,876.945
28/02/71,635.511
1/03/71,748.969
2/03/71,673.37
3/03/71,584.154
4/03/71,531.063
5/03/71,550.392
6/03/71,1005.94
7/03/71,1218.63
8/03/71,1093.68
9/03/71,799
10/03/71,2714.39
11/03/71,5097.79
12/03/71,5310.8
13/03/71,11930.6
14/03/71,10476.8
15/03/71,3896.4
16/03/71,2675.12
17/03/71,2874.02
18/03/71,2053.77
19/03/71,1254.77
20/03/71,988.975
21/03/71,752.301
22/03/71,620.041
23/03/71,557.906
24/03/71,2051.9
25/03/71,911.676
26/03/71,638.384
27/03/71,532.967
28/03/71,467.483
29/03/71,493.748
30/03/71,464.338
31/03/71,391.017
1/04/71,335.529
2/04/71,303.756
3/04/71,536.129
4/04/71,482.086
5/04/71,455.906
6/04/71,372.317
7/04/71,322.49
8/04/71,297.483
9/04/71,251.566
10/04/71,286.246
11/04/71,6867.32
12/04/71,9412.05
13/04/71,6772.97
14/04/71,4795.19
15/04/71,1955.68
16/04/71,1389.1
17/04/71,1128.39
18/04/71,811.58
19/04/71,670.463
20/04/71,574.073
21/04/71,715.887
22/04/71,1995.63
23/04/71,2683.45
24/04/71,1592.34
25/04/71,912.509
26/04/71,730.252
27/04/71,658.563
28/04/71,559.011
29/04/71,500.718
30/04/71,447.372
1/05/71,402.475
2/05/71,371.943
3/05/71,345.814
4/05/71,314.704
5/05/71,289.017
6/05/71,269.331
7/05/71,253.674
8/05/71,242.539
9/05/71,226.729
10/05/71,209.117
11/05/71,195.007
12/05/71,179.35
13/05/71,170.136
14/05/71,161.35
15/05/71,152.927
16/05/71,144.85
17/05/71,137.11
18/05/71,135.337
19/05/71,134.2
20/05/71,130.912
21/05/71,131.459
22/05/71,115.896
23/05/71,111.716
24/05/71,109.256
25/05/71,103.12
26/05/71,99.4007
27/05/71,97.1414
28/05/71,93.636
29/05/71,91.4821
30/05/71,88.1382
31/05/71,86.0829
1/06/71,82.8954
2/06/71,82.8546
3/06/71,79.0993
4/06/71,73.1765
5/06/71,74.919
6/06/71,74.2577
7/06/71,68.6732
8/06/71,66.9511
9/06/71,65.9736
10/06/71,65.3344
11/06/71,60.2701
12/06/71,58.7146
13/06/71,56.3516
14/06/71,56.321
15/06/71,56.321
16/06/71,54.9049
17/06/71,51.3196
18/06/71,49.1657
19/06/71,49.1385
20/06/71,49.1385
21/06/71,49.1385
22/06/71,47.8737
23/06/71,47.1274
24/06/71,50.4458
25/06/71,54.0124
26/06/71,53.4701
27/06/71,70.8441
28/06/71,64.2872
29/06/71,54.7978
30/06/71,49.6689
1/07/71,45.8932
2/07/71,44.642
3/07/71,45.1792
4/07/71,49.0858
5/07/71,47.8737
6/07/71,44.6675
7/07/71,42.7346
8/07/71,42.7108
9/07/71,42.7108
10/07/71,42.7108
11/07/71,41.5718
12/07/71,39.7681
13/07/71,39.746
14/07/71,40.8765
15/07/71,42.687
16/07/71,42.7108
17/07/71,42.7108
18/07/71,42.7108
19/07/71,42.7108
20/07/71,41.5718
